id	filename	md5	size	state
3835edf4-0b01-4c3b-8b8e-4eee1f72df3c	TCGA-AA-3939-10A-01D-A91W-36.WholeGenome.RP-1657.bam	970b157921a0dc20b4eb7510742938b0	161073478884	released
d185c476-9774-4dd0-aff1-e64f8d8e21c8	SONGS_p_TCGAb36_SNP_N_GenomeWideSNP_6_B04_585448.CEL	7ee819e3c0423d04b616c39981fde547	69070249	released
a7d97d3c-6779-4e36-8438-0dda28e4521e	TCGA-COAD.98a6ec40-860e-4356-9042-bb5e26a41e0f.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	cc0b0020646696f44a60ab854cb01a92	2390963	released
0cac272e-7678-4f5b-bc02-063c2c6731c2	TCGA-COAD.124b3887-4e94-41a8-b8f2-d19b530b5b88.arriba.rna_fusion.tsv	ca302a92c261106ca5e359fb9fe1d76d	19419	released
26dcf547-3186-4dc2-8c09-ef5674fe0ec2	1cf907ee-5040-4560-9ab7-5e9404096149.svaba.somatic.sv.vcf.gz	8f0f1bd0dca3c18a568eb42d37f27d4f	19903	released
a72695b8-a2c1-49f1-b8ae-bf0f812bb4c9	TCGA-COAD.308eb2a2-20bc-42a9-b07c-47323510eb83.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
8c317bb5-5d98-483c-9ad4-cdc05ebbb94b	nationwidechildrens.org_ssf.TCGA-AA-3939.xml	fa8982c02b52801263aa6e51a329efd7	15475	released
214a8894-94f1-44e6-b18e-6bf058588efd	TCGA-F4-6807-01A-11D-A91Z-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	5f058593d0089b2d8318bca91953489e	78051	released
645fe573-f28b-446f-8ecd-c484232a4160	255ccd68-bdb2-4207-a934-789b50b9b3de.wxs.MuTect2.aliquot.maf.gz	0fbfccc79981f10bd19d85338d2906b6	6824827	released
72ad798b-cd50-4ca3-81e3-6d52c530a35f	f66a9fee-f63a-4398-b242-9c065bbe213d.rna_seq.star_splice_junctions.tsv.gz	3de4ba8362e9576b6566baf2c6dd07f4	1957393	released
afbd12ca-ea72-4403-81e3-920b16c03d26	3f8ab461-296a-4aa7-bf29-99c4efb8fff8_noid_Grn.idat	ef08f869c36b36e2591f6aab839d14fd	8095223	released
20f5867e-7312-413c-94b4-4b04b273db5d	d02407db-aece-475a-aa3f-00653b1e7bee_wgs_gdc_realn.cr.igv.reheader.seg.txt	8792a1f6884e7a30577de0933bb03eeb	426660	released
5f6376c7-2eb4-4022-b585-8c2fb2326c96	023160e4-1d9a-499c-9bfa-1b3aacf284f2.rna_seq.star_splice_junctions.tsv.gz	7b8c87f9672a2e0e41870d97fbe69d64	1813468	released
7a6f6921-a9ca-4d2a-bd6f-1af04c41734e	TCGA-F4-6807-01A-11H-1838-13_mirna_gdc_realn.bam	3abd533dae4c42eb8f77f1978381ff9e	443774796	released
55d1d980-cd39-4c97-bb5c-908e69ef8846	fd17af6d-f9d4-4d4f-8487-bf8b97cfe3ab.rna_seq.star_splice_junctions.tsv.gz	2f4d4c3fa4842df5bfebe1e6d04f669d	1704968	released
ba7f8459-60e4-400b-9a76-a7ded1bd6881	82e45e16-1172-48c5-99c8-f716575db1b5.methylation_array.sesame.level3betas.txt	8a94bed25c8e3f76de0e8926052cb6d3	768560	released
b41f72e7-3abd-4ea1-8e58-053ba5e33ae6	TCGA-COAD.3ead985e-c405-44f7-903a-4b1df6328fea.star_fusion.rna_fusion.bedpe	6e5690795ff424264402ab9d2661b62b	229	released
ff2ead12-82ea-4707-8d0d-04f00aeda0c1	bab3b767-8cc7-4692-a71e-49ea7d3bf4ae.wxs.MuSE.aliquot.maf.gz	3ed13c2a5279f0a9b0a3e2a5916795a9	247932	released
54f168e6-57a9-4b1c-a21e-202c4411f455	TCGA-COAD.d6a1586d-e573-4cc7-8814-96c4222c229e.ascat2.allelic_specific.seg.txt	1e17b0f299a5d09c03bf2b24c434d21c	9594	released
e14b173e-149e-4788-b929-514292160432	SCENA_p_TCGAb29and30_SNP_N_GenomeWideSNP_6_F10_569156.nocnv_grch38.seg.v2.txt	dae994bcecff70fca25a48dcabcf3fdf	4417	released
c969f750-7a01-4db1-a16b-ac3bcf6b589e	651b72eb-3b58-4532-ba3a-17aad7891d6b_noid_Grn.idat	a4edb6f5980ab353a08d7591274a196b	719638	released
59fba284-4c03-4836-a6ed-5c86001fc7ad	TCGA_COAD.cb0e2b88-036c-46b0-af2b-d1c6fc9172a4.wgs.VarScan2.somatic_annotation.vcf.gz	e0a5e74d3732ced8f52bf89213c81d0e	1483288	released
bba837ce-c085-4883-ae41-c32368654cca	nationwidechildrens.org_clinical.TCGA-A6-2676.xml	e8f11b04ec7671a3ccf77cfabc4f213e	63370	released
4eb764e2-20a6-4a4f-b6ca-6d0221f88f91	KEYED_p_TCGAb41_SNP_N_GenomeWideSNP_6_C06_598806.birdseed.data.txt	20a6dc516c8ba13331bb96bf103734a0	20851954	released
3c964c2b-607a-437e-8fe2-3998850f9689	TCGA-AA-3939-01Z-00-DX1.6ceb6e8f-a469-4f42-9597-8bf853d95640.svs	4984d5b4c1d36c8bbe3e19391e37db97	223274076	released
aa880174-939f-4688-930e-388462ffcdb1	TCGA-AA-3939-01A-01-BS1.01c069ab-221a-42a9-8788-86800c08a0d5.svs	0eb2235d95bc957ad9d2b22269337524	57884243	released
90492b0b-4787-4805-b1ff-8633febdf304	TCGA-A6-6781-01A-22D-A91U-36.WholeGenome.RP-1657.cr.igv.reheader.seg.txt	27a33548c684b2fee050a0661e2b107e	13467	released
1ca40eb6-4c28-4839-a67d-e2b085e15e4f	95872778-01c0-48c8-8986-605cb8bc5b40_wgs_gdc_realn.bam	6d9e2b9c77f0a687ee20beda68425845	225823430547	released
dc6e72ad-1f7f-4d25-bb1b-6412c4066670	4e76f1e7-ccda-4253-acab-cdd60189bd7e.methylation_array.sesame.level3betas.txt	0c927196ee27539c6bcd0b3a93cb0952	756200	released
167372bf-3b83-4e05-b734-9657df21e672	TCGA-COAD.a0a2658e-4a85-416e-a9ac-604e792d91ad.wgs.varscan2.raw_somatic_mutation.vcf.gz	15efc751f2cd8bb007ccc118eb8ec4c9	294634	released
b1abe058-be1c-4ce9-a04c-5df111011ffa	SCENA_p_TCGAb29and30_SNP_N_GenomeWideSNP_6_F10_569156.CEL	f542cc098abce264f33e7542841dda9e	69047061	released
c6789f4d-d614-4686-91df-109be7845875	ae28af39-3cb7-4de5-bb96-85578620c632.somatic.SV.bedpe	d09d82a40ef35e7e3d7f2d0e7020f8c7	172405	released
a96aed35-436b-4dc8-b6f5-b37762b51da7	TCGA-COAD.2bda452d-d50e-4426-b355-52c79cf710ed.absolute_liftover.gene_level_copy_number.v36.tsv	aed223294b015eee887a4fc397ba5a88	3432689	released
8b4344f7-2595-40f5-bfa6-336bb7c25af6	TCGA-COAD.124b3887-4e94-41a8-b8f2-d19b530b5b88.arriba.rna_fusion.bedpe	f874f29d8cff281871c3b96c817ed728	340	released
031b448b-80b5-47dc-8d43-71867b882b15	nationwidechildrens.org_biospecimen.TCGA-A6-6781.xml	ccb9d0e683156683cc727d60f388903f	123804	released
04c2b8c6-13df-4b42-8b7d-c1207ccff761	TCGA_COAD.d81cc8b0-db89-41fe-bd5f-8745a36748a7.wxs.Pindel.somatic_annotation.vcf.gz	4eb64e87a3937db47e8dc4eec2098321	92645	released
3fb9c755-0fe9-4cdf-a0fe-72c5fc11dc2a	ad478846-0a75-4081-ac09-37ee5415d9b4.rna_seq.star_splice_junctions.tsv.gz	19f9da46702fa7e8f5f484ffc6c009c9	2410137	released
72a45567-1e3e-488f-a5e6-25ca7f9733e4	f66a9fee-f63a-4398-b242-9c065bbe213d.rna_seq.genomic.gdc_realn.bam	62887934596084a5714d9d325c93bdb5	2005543632	released
6ac3b3a6-63dc-44a2-8ada-56b38b9e5c6d	BEDEW_p_TCGA_FFPE_7_13_N_GenomeWideSNP_6_B01_1347442.birdseed.data.txt	c45321e674337b3fd14f823c603afdde	20851447	released
51ce2c99-57e2-4304-b66a-16b70a25b235	BAIZE_p_TCGA_b138_SNP_N_GenomeWideSNP_6_C09_808880.grch38.seg.v2.txt	b6d711c099dc9e006697cc7ae8793f31	22719	released
120e4975-ca41-452a-b6b5-86323a4033e4	821ecb02-0f0c-43ba-9024-46b5b993d774.somatic.SV.bedpe	7d3a8062c070124389e995ee6eb14633	216277	released
df071dfe-b1d0-44cd-9eff-c135d8db816b	BEDEW_p_TCGA_FFPE_7_13_N_GenomeWideSNP_6_B07_1347440.nocnv_grch38.seg.v2.txt	9881189d168dd74db0e34320a08b0c67	8895	released
04cc2938-39b6-4052-aeea-62b07f81c3c8	RARER_p_TCGA_MixedRedos_N_GenomeWideSNP_6_F11_747840.grch38.seg.v2.txt	3fc06667446b504fc2051d9954ffcebc	73583	released
